ID,id_trecho_,vl_br,sg_uf,nm_tipo_tr,sg_tipo_tr,desc_coinc,vl_codigo,ds_local_i,ds_local_f,vl_km_inic,vl_km_fina,vl_extensa,vl_km_i_estim,vl_km_f_estim,vl_ext_estim,ds_sup_fed,ul,ds_coinc,ds_tipo_ad,ds_jurisdi,ds_superfi,ds_legenda,sg_legenda,leg_multim,versao_snv,id_versao,classificação,GEH,A_C,B_C,C_C,D_C,E_C,F_C,G_C,H_C,I_C,J_C,A_D,B_D,C_D,D_D,E_D,F_D,G_D,H_D,I_D,J_D,VMDa_C,VMDa_D,_PESADOS_TOTAL,_is_ref,_is_est,UF
1536,154833,282,SC,Eixo Principal,B,-,282BSC0350,ENTR BR-480(A)/SC-480 (P/BOM JESUS),ENTR BR-480(B)/SC-157 (P/CHAPECÓ),503.8,532.5,28.7,503.8,518.4,14.599999999999966,PAV,Chapecó,282BSC0350;480BSC0110,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,594.0,498.0,347.0,116.0,320.0,88.0,1.0,25.0,4302.0,141.0,643.0,538.0,375.0,126.0,346.0,96.0,1.0,27.0,5049.0,166.0,6432.0,7367.0,4141.0,True,False,SC
1320,154845,283,SC,Eixo Principal,B,-,283BSC0020,ENTR SC-284 (P/DISTRITO DE IBICUÍ),ENTR SC-135 (P/CELSO RAMOS),11.6,15.0,3.4,11.6,15.0,3.4000000000000004,PAV,Joaçaba,283BSC0020;470BSC0295,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,171.0,183.0,134.0,75.0,163.0,41.0,1.0,32.0,1637.0,32.0,165.0,177.0,130.0,72.0,157.0,39.0,0.0,31.0,1623.0,31.0,2469.0,2425.0,1571.0,True,False,SC
1552,157173,470,SC,Eixo Principal,B,-,470BSC0050,ENTR SC-414 (P/LUIZ ALVES),ACESSO GASPAR,9.9,35.1,25.2,22.1,35.1,13.0,PAV,Rio do Sul,470BSC0050,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,875.0,575.0,325.0,167.0,363.0,52.0,3.0,36.0,9521.0,206.0,904.0,594.0,335.0,173.0,375.0,54.0,3.0,38.0,10187.0,220.0,12123.0,12883.0,4872.0,True,False,SC
14073,151792,101,SE,Eixo Principal,B,-,101BSE1170,ENTR SE-245/429 (PEDRA BRANCA),ENTR SE-448 (P/LARANJEIRAS),77.6,81.5,3.9,77.6,81.5,3.9000000000000057,DUP,Aracaju,101BSE1170;349BSE0210,Federal,Federal,PAV,Duplicada,DUP,Duplicada,202401A,74,Referencial,A,1138.0,419.0,243.0,212.0,338.0,59.0,5.0,92.0,5628.0,551.0,1275.0,470.0,272.0,238.0,378.0,65.0,6.0,104.0,5242.0,513.0,8685.0,8563.0,5314.0,True,False,SE
14061,154081,235,SE,Eixo Principal,B,-,235BSE0050,ENTR BR-101(B),ENTR SE-160 (P/ LARANJEIRAS),8.3,26.3,18.0,8.3,26.3,18.0,PAV,Aracaju,235BSE0050,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,582.0,285.0,53.0,26.0,42.0,6.0,1.0,9.0,3100.0,171.0,602.0,294.0,54.0,27.0,43.0,7.0,1.0,9.0,3325.0,184.0,4275.0,4546.0,2041.0,True,False,SE
3613,152367,116,SP,Eixo Principal,B,-,116BSP2410,ENTR SP-070 (P/CAÇAPAVA VELHA),ENTR SP-103 (CAÇAPAVA),117.4,128.1,10.7,117.4,128.1,10.699999999999989,DUP,Taubaté,116BSP2410,Concessão Federal,Federal,PAV,Duplicada,DUP,Duplicada Concessão/Convênio,202401A,74,Referencial,A,2646.0,1528.0,1106.0,706.0,1060.0,105.0,5.0,124.0,17336.0,783.0,2726.0,1574.0,1139.0,727.0,1092.0,108.0,6.0,127.0,17677.0,798.0,25399.0,25974.0,14779.0,True,False,SP
6563,152835,153,SP,Eixo Principal,B,-,153BSP1010,ENTR SP-355 (BADY BASSITT),ENTR SP-425 (P/ASSIS),75.6,99.8,24.2,75.6,99.8,24.200000000000003,PAV,Presidente Epitácio,153BSP1010,Concessão Federal,Federal,PAV,Pavimentada,PAV,Pavimentada Concessão/Convênio,202401A,74,Referencial,A,398.0,350.0,231.0,144.0,285.0,90.0,5.0,168.0,3281.0,86.0,424.0,373.0,246.0,154.0,304.0,96.0,5.0,179.0,3201.0,84.0,5038.0,5066.0,3452.0,True,False,SP
29653403,156284,381,SP,Eixo Principal,B,-,381BSP0810,DIV MG/SP,ENTR SP-063 (P/BRAGANÇA PAULISTA),0.0,19.2,19.2,4.7,10.1,5.4,DUP,Taubaté,381BSP0810,Concessão Federal,Federal,PAV,Duplicada,DUP,Duplicada Concessão/Convênio,202401A,74,Referencial,A,1583.0,1406.0,1308.0,847.0,916.0,186.0,6.0,147.0,11958.0,337.0,1586.0,1409.0,1310.0,848.0,917.0,186.0,6.0,147.0,12033.0,339.0,18694.0,18781.0,12808.0,True,False,SP
4418,157077,459,SP,Eixo Principal,B,-,459BSP0170,DIV MG/SP,ENTR SP-183,0.0,16.5,16.5,0.0,16.5,16.5,PAV,Taubaté,459BSP0170,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,108.0,63.0,34.0,13.0,11.0,1.0,0.0,1.0,806.0,49.0,123.0,71.0,39.0,15.0,11.0,1.0,0.0,1.0,1002.0,61.0,1086.0,1324.0,492.0,True,False,SP
13638,151151,10,TO,Eixo Principal,B,-,010BTO0235,ENTR TO-280(B) (NATIVIDADE) (P/ ALMAS),CHAPADA DA NATIVIDADE,244.4,253.1,8.7,244.4,253.1,8.699999999999989,PAV,Gurupi,010BTO0235,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,128.0,23.0,18.0,49.0,63.0,21.0,5.0,10.0,494.0,23.0,146.0,26.0,21.0,55.0,72.0,24.0,6.0,11.0,663.0,31.0,834.0,1055.0,678.0,True,False,TO
29654533,152761,153,TO,Eixo Principal,B,-,153BTO0265,ENTR TO-070 (ALIANÇA DO TOCANTINS),INÍCIO PISTA DUPLA (GURUPÍ),623.0,670.8,47.8,623.0,670.8,47.79999999999996,PAV,Gurupi,153BTO0265,Concessão Federal,Federal,PAV,Pavimentada,PAV,Pavimentada Concessão/Convênio,202401A,74,Referencial,D,185.0,266.0,201.0,179.0,391.0,328.0,12.0,0.0,818.0,32.0,180.0,258.0,195.0,174.0,380.0,319.0,12.0,0.0,786.0,31.0,2412.0,2335.0,3080.0,True,False,TO
17416,153916,230,TO,Eixo Principal,B,-,230BTO1130,ENTR TO-134(B),ENTR TO-010 (P/ARAGUATINS),101.3,143.8,42.5,101.3,143.8,42.500000000000014,PAV,Araguaína,230BTO1130,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,52.0,30.0,28.0,20.0,49.0,15.0,1.0,21.0,217.0,123.0,60.0,34.0,32.0,23.0,57.0,17.0,1.0,24.0,216.0,123.0,556.0,587.0,464.0,True,False,TO
13412,154196,242,TO,Eixo Principal,B,-,242BTO0440,ENTR TO-373(A),INÍCIO INTERSEÇÃO ENTR TO-373(B) (PEIXE),302.2,314.8,12.6,302.2,314.8,12.600000000000025,PAV,Gurupi,242BTO0440,Federal,Federal,PAV,Pavimentada,PAV,Pavimentada,202401A,74,Referencial,A,62.0,33.0,12.0,7.0,12.0,9.0,0.0,0.0,347.0,41.0,58.0,31.0,11.0,6.0,11.0,8.0,0.0,0.0,391.0,46.0,523.0,562.0,260.0,True,False,TO
