bridge,effort,cen,uf,effect,rule,Q117,n_tail,tail_threshold
S-10,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q95,1429.34394327788,465,775.5689126263079
S-10,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q95,1447.7616842690095,200,669.164972302422
S-10,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q95,1485.040623338423,200,762.8140849242799
S-10,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q95,1428.1317230852046,274,778.055998587235
S-10,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q95,1508.2471357052577,393,787.469847427336
S-10,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,q95,1461.049287720713,426,782.985001095767
S-10,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,q95,1465.1228639301949,413,771.566004242502
S-10,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,q95,1398.908055928457,517,774.5118977685185
S-10,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,q95,1422.6678227948535,200,671.8054221370148
S-10,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,q95,1512.1287705044356,200,765.3383046250782
S-10,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,q95,1579.6932823962716,308,774.5695902642356
S-10,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,q95,1575.7875670184208,453,781.3512563002815
S-10,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,q95,1567.2743132105215,490,782.1083499215915
S-10,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,1552.7254557587357,7506,616.0365300017186
S-10,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,1531.66522939147,4259,661.7671502313435
S-10,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,1372.8745791599222,920,599.464933189561
S-10,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,1514.6981784636757,1670,644.1551337765932
S-10,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,1555.1544512723146,3488,639.7219470948829
S-10,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,1723.1284940025457,1823,701.0561891933578
S-10,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,1590.6935547252613,3293,673.0008043402307
S-10,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,1537.77253706145,5494,616.0365300017186
S-10,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,1448.8528559620895,4037,647.6429787588701
S-10,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,1349.836648159731,738,599.464933189561
S-10,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,1550.047657081765,1278,644.1551337765932
S-10,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,1534.488576804506,3638,620.4037194242886
S-10,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,1547.7867944947898,3524,643.0816463839411
S-10,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,1549.4652934799242,3042,654.5418645670327
S-10,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,1651.0717484667662,1124,709.0796945212076
S-10,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,1529.741216291042,4989,637.2837575290215
S-10,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,1358.4082640509614,717,599.464933189561
S-10,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,1541.89866607584,1315,644.1551337765932
S-10,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,1565.3152138610842,3084,632.6196415312481
S-10,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,1552.3024406991344,3921,643.0816463839411
S-10,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,1573.315654027961,3347,655.5592200293867
S-10,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,1578.7263274978059,5546,623.8470142794844
S-10,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,1499.8090350502407,4639,647.6429787588701
S-10,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,1343.9505062161536,770,599.464933189561
S-10,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,1580.044207447811,1463,644.1551337765932
S-10,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,1540.0201329834736,1001,701.8778229128447
S-10,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,1579.4652932767015,2562,677.9614828242561
S-10,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,1567.2647775301064,2421,683.0229811107771
S-20,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,967.7112641287779,12156,394.02916888551755
S-20,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,990.5349161470588,12272,410.9040612434057
S-20,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,894.9424290826241,1875,380.0447237966545
S-20,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,954.2483227961086,6371,376.64756695468486
S-20,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,961.0879156759413,10701,382.154017685703
S-20,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,942.7732835075867,14856,390.38148888307376
S-20,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,972.594005882903,15743,394.69359058881787
S-20,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,945.5920862621062,10166,390.26762633647115
S-20,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,978.105594661005,10366,407.64639254248885
S-20,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,830.456581542059,1583,379.7408272602798
S-20,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,957.3622224228432,5331,374.54811299197013
S-20,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,952.1726636051241,8851,379.4078832381221
S-20,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,939.5490042379611,12302,386.12139425554875
S-20,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,981.3497725401924,13087,389.64858782598895
S-20,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,1073.9583321875866,10010,390.4153617255863
S-20,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,1086.0559658560842,10359,406.87681627734844
S-20,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,837.8000913364209,1544,378.8826991750538
S-20,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,992.9057599072758,5216,374.07177473818166
S-20,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,1033.5941467806156,8668,379.6518135073962
S-20,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,1047.5898194275169,12106,386.5469754841262
S-20,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,1078.975550375213,12874,389.97838803155025
S-20,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,1018.8368700700848,10672,392.0103269911982
S-20,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,1051.741338660292,10930,408.72984450293393
S-20,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,839.0501192748995,1636,379.6561947940948
S-20,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,1015.4069677656292,5554,375.4720943384032
S-20,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,1029.763030699523,9308,381.3022089665605
S-20,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,1038.1445653674436,12990,388.96327600365896
S-20,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,1054.1300443753182,13801,392.6114901891251
S-20,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,983.5723562669506,8104,410.00725831357494
S-20,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,995.6357391970619,8182,426.29811119355605
S-20,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,907.5693134876744,1250,394.17256846826314
S-20,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,948.4231282204742,4247,390.2431019537469
S-20,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,971.0952717743825,7134,396.84187711155386
S-20,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,951.5859614646467,9904,405.95664836948544
S-20,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,979.2177954241166,10495,410.299838935809
S-20,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,963.8426122708743,6777,405.7968838216557
S-20,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,983.0498229314612,6911,422.47165525690883
S-20,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,831.693037495824,1056,393.17857113751523
S-20,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,946.5452680537288,3554,387.6387006288283
S-20,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,962.3438080162699,5901,393.762721436715
S-20,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,945.0046246517445,8202,400.6820684841223
S-20,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,988.4541432567669,8725,404.18427504082536
S-20,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,1083.5913356379199,6674,406.3558127516607
S-20,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,1083.1463139683715,6906,422.6686727434215
S-20,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,836.6809452288146,1029,392.0768849219004
S-20,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,976.2505837616984,3477,387.5698208007031
S-20,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,1046.0087503414152,5779,394.4097050995461
S-20,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,1042.2161727913942,8071,401.6608380433807
S-20,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,1070.1692812377726,8583,405.34340871920534
S-20,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,1029.072321527852,7115,408.26035509665485
S-20,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,1042.394311996904,7287,424.15758375974974
S-20,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,838.674253937522,1091,393.425250657948
S-20,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,1009.2656075313373,3703,389.15581124120393
S-20,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,1044.9483828411228,6205,396.3641965802807
S-20,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,1034.8027916249953,8660,404.17392654065065
S-20,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,1041.2975641200137,9201,407.9552827074749
S-20,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,990.5902173717787,6078,420.3260867377443
S-20,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,997.2202556150223,6136,437.1443041511813
S-20,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,917.8328702607619,938,403.2213254095394
S-20,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,943.6670627002677,3186,400.3436928301424
S-20,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,979.0094708151312,5351,407.43712272582843
S-20,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,957.7811727385481,7428,416.71416791452685
S-20,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,980.5804818415637,7872,420.9196966793597
S-20,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,972.2690020806722,5083,416.0150852075187
S-20,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,984.4586299350613,5183,432.7564150968893
S-20,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,832.853908832722,792,402.42064900478204
S-20,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,938.707281945434,2666,397.4470477378658
S-20,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,972.0141287283399,4426,403.57819065395563
S-20,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,949.1857676035453,6151,410.83727214173535
S-20,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,989.6846357742282,6544,414.39419311130354
S-20,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,1082.4861684183809,5005,416.98491504115566
S-20,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,1076.5440293229572,5180,433.52495823651276
S-20,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,835.9675359765823,772,401.5277473826464
S-20,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,964.4250103862671,2608,397.8503755705335
S-20,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,1056.9183725836037,4334,404.7598819502979
S-20,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,1036.9288244377929,6053,412.6211060964091
S-20,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,1059.3957461380296,6437,416.02213810004946
S-20,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,1029.7885814454607,5336,418.93982193261553
S-20,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,1031.779657613501,5465,435.10562255073603
S-20,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,835.8381127379614,818,402.6861420970352
S-20,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,1003.4363870485581,2777,399.18023431406255
S-20,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,1056.199173411599,4654,406.8807587691296
S-20,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,1029.3127917158386,6495,414.93924107243873
S-20,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,1027.8736955721383,6901,418.59511050874397
S-20,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,995.0554738303485,4052,435.25992519981753
S-20,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,995.3160333602291,4091,452.04253840890345
S-20,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,936.5885281120636,625,417.4229336248511
S-20,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,937.085630208411,2124,413.77949714868276
S-20,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,986.9332810753461,3567,421.74043466645367
S-20,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,964.2550485795766,4952,431.51589377715123
S-20,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,975.4387310913205,5248,435.41312050121684
S-20,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,981.7892264149847,3389,430.2419458784115
S-20,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,979.7774506311536,3456,446.87435852763844
S-20,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,839.1966856127206,528,415.5561146697588
S-20,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,926.8415918069287,1777,410.2840465949972
S-20,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,986.4021391369258,2951,417.67974554022385
S-20,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,954.3347568085984,4101,424.78027787537627
S-20,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,986.7715502339286,4363,427.9003479771817
S-20,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,1075.9637128315308,3337,432.23964686824684
S-20,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,1059.5465180165147,3453,449.0021613365709
S-20,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,841.4495530712529,515,414.4202269870463
S-20,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,945.1109525809666,1739,411.2908197425291
S-20,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,1072.615448541785,2890,419.4514724972672
S-20,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,1025.629068387534,4036,427.9970597706838
S-20,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,1040.4962241402764,4292,431.1392492009602
S-20,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,1027.2052237271942,3558,434.1959613857493
S-20,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,1008.6037217195126,3644,450.37120300776724
S-20,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,836.4243720704734,546,415.62132640418815
S-20,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,995.5400741579385,1852,412.26356917132784
S-20,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,1073.9941177223145,3103,421.5220272797064
S-20,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,1023.0537166101868,4330,429.9364148957528
S-20,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,1006.5806083641971,4601,433.3423138778175
S-20,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,994.390963243517,5147,426.368265931384
S-20,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,992.8663083299714,10166,417.87388594042284
S-20,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,925.1171958720017,776,410.2935201514755
S-20,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,941.7530383263058,2917,403.3735510708997
S-20,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,978.8719281068704,5384,407.24822023914754
S-20,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,950.5899629737894,10291,404.458634907077
S-20,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,976.1964513088201,5442,434.2859384182517
S-20,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,980.1876580062885,3763,426.368265931384
S-20,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,980.4610859131134,8497,415.0258973756006
S-20,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,834.7324104616945,2091,370.82194257165224
S-20,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,932.8399888979716,2218,403.3735510708997
S-20,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,986.9271016415535,2904,418.3107453885414
S-20,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,946.5910948759115,7305,404.458634907077
S-20,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,984.7336456720374,3622,434.28593748750194
S-20,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,1040.2961004325994,1691,456.4225532953956
S-20,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,1037.6007959128983,2259,464.2924596145214
S-20,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,841.7024264170905,1969,370.82194257165224
S-20,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,956.5039554668211,2216,403.3735510708997
S-20,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,1089.6336291503926,1541,442.83467376425415
S-20,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,1038.4649885577119,6448,410.1919479701434
S-20,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,1036.3917617429051,3968,434.28593748750194
S-20,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,1030.134724301427,4351,426.368265931384
S-20,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,1047.7788620462304,9075,415.7391459421176
S-20,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,842.951294117923,2141,370.82194257165224
S-20,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,1006.0124396084143,686,451.4676864310494
S-20,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,1199.8055649570874,275,510.1132023999673
S-20,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,1012.5787732523308,2773,447.17814081758473
S-20,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,1005.5812229751662,4514,434.28593748750194
S-20,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q85,4153.364285383197,4555,1859.520676455179
S-20,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,q85,4293.396966715056,6329,1880.3409153240639
S-20,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,q85,4105.402184128047,605,1808.890103642109
S-20,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,4003.3193138925426,1725,1804.2377696843416
S-20,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,q85,4236.176201729052,3190,1831.260365885251
S-20,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,q85,4216.534660432352,5408,1852.259502821563
S-20,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,q85,4120.580567473742,6285,1860.2472971556672
S-20,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,q85,4197.309253311702,3607,1831.595811310495
S-20,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,q85,4228.498825121545,5212,1859.6075911569185
S-20,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,q85,3647.7695287039314,503,1801.6559622054901
S-20,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,3938.1975366195493,1376,1790.213892911962
S-20,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,q85,4215.525747768752,2472,1814.147669015968
S-20,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,q85,4095.150642561685,4165,1818.4430672384797
S-20,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,q85,4208.751121596002,4888,1825.285738131046
S-20,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,q85,4802.420327225265,3485,1846.9510971046038
S-20,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q85,4762.833172478221,4952,1872.360156908646
S-20,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q85,3790.264183925913,477,1802.613704932193
S-20,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,4045.130468464383,1318,1801.8576675439272
S-20,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q85,4946.014380539844,2408,1829.1284958257934
S-20,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q85,4466.732021436479,4053,1837.6802931106886
S-20,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,q85,4718.251109295381,4714,1841.5955914819292
S-20,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,q85,4476.497650291131,3865,1855.6535906407657
S-20,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,q85,4587.291756812199,5376,1878.5419141965574
S-20,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,q85,3742.824168920005,514,1805.7126482818326
S-20,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,4244.726773115331,1464,1804.2764695031085
S-20,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,q85,4460.219472555525,2694,1836.1900147575677
S-20,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,q85,4431.758650548902,4560,1848.5674797640536
S-20,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,q85,4503.2165272978655,5286,1856.019154959303
S-20,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q90,4155.613832126049,3037,1923.3735650612705
S-20,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,q90,4287.160876751019,4219,1947.4921343988237
S-20,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,q90,4142.958498263093,404,1861.6321491016993
S-20,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,3973.4762302501,1150,1869.8909571191543
S-20,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,q90,4224.9811669291685,2127,1893.2311153295705
S-20,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,q90,4255.989074502449,3605,1916.3521329707648
S-20,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,q90,4103.114406629931,4190,1924.7953221496066
S-20,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,q90,4229.493082165378,2405,1893.8198706847106
S-20,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,q90,4229.315371224375,3475,1922.5454372958234
S-20,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,q90,3649.644661404346,336,1857.4189422356685
S-20,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,3911.2779892337653,918,1852.33762765134
S-20,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,q90,4212.571042262018,1648,1871.2211013874924
S-20,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,q90,4114.128939652447,2777,1877.957681327053
S-20,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,q90,4183.6249607063455,3259,1882.659535709137
S-20,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,q90,4742.412161859816,2324,1914.8620415576831
S-20,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q90,4681.2936530056795,3302,1940.9353788837457
S-20,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q90,3773.8100020155507,318,1858.7067762080658
S-20,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,3966.6479111008753,879,1873.3977967540495
S-20,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q90,4996.539482030319,1605,1892.8256079559258
S-20,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q90,4366.786339046718,2702,1905.2135400840657
S-20,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,q90,4596.205268888367,3143,1909.2105132496113
S-20,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,q90,4392.847919312246,2577,1921.0222490377723
S-20,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,q90,4470.408459145817,3584,1945.943837371089
S-20,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,q90,3709.1010789295883,343,1860.7416786096028
S-20,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,4236.815262103563,976,1871.5807883669447
S-20,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,q90,4440.15145171041,1796,1900.1453397293642
S-20,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,q90,4354.66421768588,3040,1916.9301471223687
S-20,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,q90,4372.733070841402,3524,1921.6979669645298
S-20,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q925,4146.437712845498,2278,1967.8463266706121
