bridge,variant,paper_effort,worst_cen,effect,unit,n_peaks,mean,std,skewness,kurtosis,weibull_k,weibull_alpha,weibull_u,N_TR117,Q_TR117,R_TR117,N_TR174,Q_TR174,R_TR174
lc20,rj,M+,cen4,MOMENTO_(+)_INICIO_LONG_1,kN.m,1080,1628.5947454206002,119.5830277145829,2.004655121911244,9.388515151572157,0.998451385553926,119.31943667660225,1509.196947317758,1537380.0,3215.9906008930143,0.008333479135116246,2286360.0,3263.616550922795,0.008333123967709586
lc20,rj,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,1922,1360.8996791920947,128.98191256064024,1.878104247752074,7.414764004407941,1.0428689152002335,136.7601870561808,1226.4218579091794,2735967.0,3040.8268667817197,0.008519265703460756,4068874.0,3087.387797974131,0.008528524493948454
lc20,rj,V,cen8,CORTANTE_APOIO_CENTRAL_LONG_1,kN,2411,487.93096405140705,45.759781946477865,1.6737032549425366,6.473845941358249,1.1262559754773978,53.71296003718352,436.4912829449026,3432058.5,1032.9451840910415,0.028415700462209398,5104087.0,1046.8917110449065,0.028498743778510208
lc20,sc,M+,cen8,MOMENTO_(+)_INICIO_LONG_1,kN.m,1997,1814.5643091699435,149.41019352407176,1.6168973256606873,6.643738221932869,1.152431044727564,180.55389170946063,1642.8362695046103,2842729.5,3520.4694100736224,0.009120760679978648,4227649.0,3563.907379498548,0.009152613265528667
lc20,sc,M-,cen8,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,699,1674.8657233251768,120.21172661486789,2.211804982453208,12.019066057945377,0.935327688511461,108.95839587823674,1562.504487405664,995026.5,3366.807970245073,0.007159198117107685,1479783.0,3422.2991297462913,0.007145186852191235
lc20,sc,V,cen8,CORTANTE_APOIO_CENTRAL_LONG_1,kN,1482,571.2417495729104,44.970263933021585,1.6855255053731901,7.463891330651643,1.1209862394258379,52.47010121120881,520.9190164949074,2109627.0,1093.1731446646527,0.028525483966755763,3137394.0,1107.066105642874,0.028608389970147124
lc20,sp,M+,cen6,MOMENTO_(+)_INICIO_LONG_1,kN.m,3890,1625.6821962667564,151.2594092648286,1.5824556029715227,6.019537353602182,1.1690213163383305,186.07455074779097,1449.419801711833,5537415.0,3392.826597910147,0.009340009944631168,8235130.0,3435.2414405466834,0.009374155872799833
lc20,sp,M-,cen8,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,1623,1486.2168731859067,118.79817638892938,1.7135610223939701,7.211018993458115,1.1087241479195655,136.65869036154055,1354.6923050035552,2310340.5,2893.6536962936343,0.010556489739385772,3435891.0,2931.2002154709153,0.01058419179394164
lc20,sp,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,2499,516.4908601918545,44.000133213727466,1.590678743429472,6.249521356885962,1.1650090971030296,53.89712224642214,465.3867918318928,3557326.5,1018.9569769759989,0.03174593449538043,5290383.0,1031.4357139135393,0.031862923031227175
lc30,mg,M+,cen8,MOMENTO_(+)_INICIO_LONG_1,kN.m,2724,3442.843023468981,309.89705020441244,1.5718509746205407,6.055210399387672,1.1742438815534115,383.3335291151551,3080.170503027438,3877614.0,6964.6776928163235,0.004585945316828786,5766708.0,7051.054350593333,0.004603552702825741
lc30,mg,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,4938,2368.36865296903,218.98004010622554,1.3087770046062706,4.959529905700074,1.3236902093514802,311.98591035370254,2081.2428579106513,7029243.0,4587.130881135821,0.00832788870604483,10453746.0,4634.642606066151,0.008378674180976523
lc30,mg,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,4285,649.9632844067847,62.81268857150552,1.602639908020867,5.956830555360973,1.1592307161539792,76.46625854447349,577.3576327022528,6099697.5,1396.3465421813048,0.0221145004381353,9071345.0,1414.2621869445509,0.022190831166664524
lc30,mt,M+,cen6,MOMENTO_(+)_INICIO_LONG_1,kN.m,1724,4184.105385867345,283.25337891402904,1.7831380666719696,9.299784544512704,1.0796547245234254,314.68842345467255,3878.536947651041,2454114.0,7675.522464940903,0.004183649966726467,3649708.0,7770.29382688753,0.0041918736651501785
lc30,mt,M-,cen4,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,2228,2510.0120772907435,188.61538967224337,2.6407119873184466,12.910930756810503,0.8331962217576804,141.8426929034929,2353.7126445077924,3171558.0,6003.738357784378,0.003417160967940893,4716676.0,6120.188028099538,0.0033993068183809584
lc30,mt,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,3218,796.2807376171401,59.04765590539215,1.3498056702103103,5.930749676253415,1.297584919445217,82.24348631918193,720.2940048669359,4580823.0,1394.691029805531,0.0295101612820175,6812506.0,1408.1005135430037,0.029683569419291768
lc30,orig,M+,cen8,MOMENTO_(+)_INICIO_LONG_1,kN.m,3900,2776.1101908898318,272.5592659578223,1.767811881673437,6.242557828702749,1.085897091589868,305.12506874638507,2480.414636329447,5551650.0,6294.7128421004045,0.004421141923257319,8256300.0,6384.391899663864,0.004429976113614492
lc30,orig,M-,cen8,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,5316,1899.8517053431574,188.01677764334713,1.3735726197284561,5.053556753912081,1.2829798236489296,258.4914054685208,1660.4663881371405,7567326.0,3886.6653781323503,0.009128369467419458,11253972.0,3930.0242373863257,0.009178332986089126
lc30,orig,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,2854,548.575236197441,49.477556455708175,1.720197708429237,6.483679339910337,1.1058687771670521,56.7261508341225,493.9346507898499,4062669.0,1159.1048976415614,0.025299377257535487,6041918.0,1174.7728940308157,0.025361812289716065
lc30,pb,M+,cen8,MOMENTO_(+)_INICIO_LONG_1,kN.m,1703,3066.546812658741,277.48059008398826,2.0202579505883667,8.434998689518974,0.9933056706562637,274.8329950329185,2790.9255793062043,2424220.5,6905.108823503815,0.0035493331840467783,3605251.0,7016.937477070949,0.0035486960251259647
lc30,pb,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,1950,2142.0326509915517,203.3804648784494,1.8386381000819725,7.414562247762774,1.0577719222754243,219.84452755058584,1926.9972597575143,2775825.0,4741.954574024546,0.0055750718525667976,4128150.0,4813.091617501809,0.005583115884435407
lc30,pb,V,cen8,CORTANTE_APOIO_CENTRAL_LONG_1,kN,2059,596.6095907931065,52.32435985473272,2.0835328725796765,8.971389107606408,0.9731236236169936,50.30915363677558,545.6970971279609,2930986.5,1352.8595661146815,0.01795256604665361,4358903.0,1374.9748555039992,0.01793952872374693
lc30,pr,M+,cen6,MOMENTO_(+)_INICIO_LONG_1,kN.m,2015,3616.7423099387993,309.9331801641852,1.651405945698664,6.791016984222438,1.1363590940833093,367.9612430954305,3265.312828452051,2868352.5,7222.809289388784,0.004269569356998436,4265755.0,7315.617719362215,0.004283086294739188
lc30,pr,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,916,2787.6199179095647,189.85229061581575,2.2891456006924664,12.745479364081815,0.9143605773337186,166.1864021941071,2614.2403544256345,1303926.0,5612.069052322625,0.004294778740011026,1939172.0,5704.600204532915,0.004283612353740778
lc30,pr,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,1994,714.0256174508015,62.04876949244394,1.5768322587154333,6.190487396614726,1.171783927083016,76.55383346061073,641.5560681187151,2838459.0,1407.3937985598054,0.02273493371563056,4221298.0,1424.8168599097053,0.022822959389316284
lc30,rj,M+,cen6,MOMENTO_(+)_INICIO_LONG_1,kN.m,911,3289.163841014959,275.9790246946116,1.7272193319882985,7.463482906732489,1.102867241948843,315.2948207507007,2985.191832572019,1296808.5,6453.024937388801,0.0044763734703155,1928587.0,6541.570890044781,0.004487998412908531
lc30,rj,M-,cen8,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,2221,2137.7358215202244,193.2285563160885,1.5434071428528628,6.186656708827431,1.1885268758982424,242.59562286263946,1908.9630694780676,3161593.5,4272.732121132443,0.0075253504809808846,4701857.0,4325.361575244649,0.007556657022577776
lc30,rj,V,cen8,CORTANTE_APOIO_CENTRAL_LONG_1,kN,1351,618.0307150337027,51.827946726938755,1.6841717060796413,7.0295230170184135,1.1215866209007803,60.513018927828995,560.0039393726855,1923148.5,1215.396687819031,0.02476189851470135,2860067.0,1231.401002068672,0.02483464179268292
lc30,sc,M+,cen8,MOMENTO_(+)_FIM_LONG_1,kN.m,6307,3046.8096297493394,308.2990308167163,1.5862183787294242,5.784402017490312,1.1671812815591693,378.5196029061713,2688.092834121841,8978014.5,6761.664547079281,0.004587352651601941,13351919.0,6848.028811011442,0.0046034704872529135
lc30,sc,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,4473,2307.381549439942,207.81878122962732,1.450481032880775,5.511264215986934,1.238151898421347,274.0796985065974,2051.545111610978,6367315.5,4580.8815401350175,0.007669102418351911,9469341.0,4632.507404136679,0.007706094580776181
lc30,sc,V,cen8,CORTANTE_APOIO_CENTRAL_LONG_1,kN,4586,626.7399605343031,58.63972400794973,1.6098487895858304,6.044331554850626,1.1557808253914121,71.1208955538117,559.1522054483604,6528171.0,1329.1836565152093,0.023552406289732177,9708562.0,1346.0061949515039,0.023631832220979358
lc30,sp,M+,cen6,MOMENTO_(+)_FIM_LONG_1,kN.m,1625,3282.079515313817,288.2374676611819,1.8081727313378517,7.668845455395847,1.0696461336687209,316.2794399394489,2973.9611159260235,2313187.5,6865.433297324773,0.004027972000111475,3440125.0,6963.878556478454,0.004034986648904546
lc30,sp,M-,cen6,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,kN.m,3608,2204.124919452576,208.78309947519236,1.5693422118643419,6.167532111202505,1.1754874425008897,258.5961755778226,1959.5375973998525,5135988.0,4614.749388481221,0.006840650788173582,7638136.0,4672.657303839605,0.0068665992315944955
lc30,sp,V,cen6,CORTANTE_APOIO_CENTRAL_LONG_1,kN,1366,661.8612836829404,55.178597443225016,1.8041364526345487,7.634973066724983,1.0712443597614765,60.66769521065203,602.7902840071047,1944501.0,1338.2217909715164,0.021092611463610536,2891822.0,1357.0209388678709,0.02113057571303028
